Players;Values;POS;Team;ID;Num
Uros Milovanovic;0,7;Centre-Forward;Fk Radnik Surdulica;586877;9
Milos Pantovic;0,7;Left Winger;Fk Vozdovac;615639;17
Aleksandar Scekic;0,7;Defensive Midfield;Fk Partizan Belgrad;144334;-
Nikola Vujnovic;0,7;Centre-Forward;Fk Vozdovac;293260;-
Milan Savic;0,7;Right Winger;Fk Cukaricki;454886;27
Novak Micovic;0,7;Goalkeeper;Fk Cukaricki;599329;35
Strahinja Tanasijevic;0,7;Centre-Back;Fk Cukaricki;400001;19
Mladen Devetak;0,7;Left-Back;Fk Vojvodina Novi Sad;376452;3
Uros Djuranovic;0,7;Centre-Forward;Fk Kolubara Lazarevac;387052;28
Djuro Zec;0,7;Left Winger;Fk Tsc Backa Topola;129420;-
Nemanja Covic;0,65;Centre-Forward;Fk Vojvodina Novi Sad;128315;-
Stefan Colovic;0,6;Right Winger;Fk Cukaricki;366004;23
Bojan Kovacevic;0,6;Centre-Back;Fk Cukaricki;845563;4
Stefan Vukic;0,6;Centre-Forward;Fk Tsc Backa Topola;690479;9
Jovan Lukic;0,6;Central Midfield;Fk Cukaricki;699208;88
Aleksa Jankovic;0,6;Left Winger;Fk Cukaricki;470798;70
Nikola Sreckovic;0,6;Left Winger;Fk Spartak Subotica;391926;7
Stefan Hajdin;0,6;Left-Back;Fk Vozdovac;525995;44
Igor Jelicic;0,6;Centre-Back;Fk Vojvodina Novi Sad;585795;15
Uros Kabic;0,6;Right Winger;Fk Vojvodina Novi Sad;710968;70
Aleksandar Busnic;0,6;Defensive Midfield;Fk Vojvodina Novi Sad;399844;18
Dusan Stevanovic;0,6;Centre-Back;Fk Vojvodina Novi Sad;286037;5
Milos Milovic;0,6;Centre-Back;Fk Vozdovac;267093;5
Martin Mircevski;0,6;Left Winger;Fk Tsc Backa Topola;302282;10
Stefan Tomovic;0,6;Midfield;Fk Proleter Novi Sad;705970;7
Nikola Krstovic;0,55;Centre-Forward;Roter Stern Belgrad;434433;-
Dejan Kerkez;0,5;Centre-Back;Fk Napredak Krusevac;393846;5
Stefan Randjelovic;0,5;Goalkeeper;Fk Radnik Surdulica;620070;22
Arandjel Stojkovic;0,5;Right-Back;Fk Tsc Backa Topola;298671;5
Jug Stanojev;0,5;Right Winger;Fk Tsc Backa Topola;477923;19
Stefan Cvetkovic;0,5;Left Winger;Fk Metalac Gornji Milanovac;479226;7
Uros Drezgic;0,5;Centre-Back;Fk Cukaricki;615642;26
Aleksandar Cirkovic;0,5;Left Winger;Fk Vozdovac;452218;30
Nemanja Tosic;0,5;Left-Back;Fk Cukaricki;440737;3
Lazar Pavlovic;0,5;Midfield;Fk Partizan Belgrad;574657;10
Samed Bazdar;0,5;Striker;Fk Partizan Belgrad;710969;14
Nikola Petric;0,5;Goalkeeper;Fk Proleter Novi Sad;106244;91
Ivan Milosavljevic;0,5;Central Midfield;Fk Vozdovac;572689;8
Jovan Vlalukin;0,5;Right-Back;Fk Metalac Gornji Milanovac;376450;-
Noboru Shimura;0,5;Defensive Midfield;Fk Spartak Subotica;386859;3
Milan Marcic;0,5;Defensive Midfield;Fk Spartak Subotica;423178;-
Petar Bojic;0,5;Midfield;Fk Kolubara Lazarevac;162985;24
Marko Zivkovic;0,5;Right-Back;Fk Partizan Belgrad;196537;17
Marko Ivezic;0,5;Defensive Midfield;Fk Vozdovac;706024;35
Bojan Matic;0,5;Centre-Forward;Fk Vojvodina Novi Sad;439459;9
Marko Gobeljic;0,5;Right-Back;Roter Stern Belgrad;196961;77
Justas Lasickas;0,5;Right-Back;Fk Vozdovac;345311;14
Nikola Vasiljevic;0,5;Goalkeeper;Fk Napredak Krusevac;262105;40
Stefan Purtic;0,5;Defensive Midfield;Fk Vozdovac;475216;25
Ibrahim Mustapha;0,45;Right Winger;Fk Novi Pazar;797867;40
Aleksa Vukanovic;0,45;Left Winger;Roter Stern Belgrad;145702;-
Aleksandar Vasiljevic;0,45;Centre-Back;Fk Metalac Gornji Milanovac;690488;-
Sasa Jovanovic;0,45;Right Winger;Fk Mladost Lucani;129392;7
Ognjen Mrsic;0,45;Centre-Back;Fk Napredak Krusevac;797627;15
Mihajlo Ivancevic;0,45;Centre-Back;Fk Spartak Subotica;541371;-
Nikola Simic;0,4;Goalkeeper;Fk Vojvodina Novi Sad;288483;1
Stefan Jovanovic;0,4;Right-Back;Fk Napredak Krusevac;455761;2
Ifet Djakovac;0,4;Central Midfield;Fk Tsc Backa Topola;645880;35
Ryohei Michibuchi;0,4;Midfield;Fk Radnicki Nis;489367;8
Sasa Tomanovic;0,4;Defensive Midfield;Fk Tsc Backa Topola;60500;6
Leandro Pinto;0,4;Centre-Back;Fk Tsc Backa Topola;174869;13
Josip Calusic;0,4;Centre-Back;Fk Tsc Backa Topola;170851;4
